id	tweet	label 
179	Tragedia en HASHTAG HASHTAG Una gran perdida del patrimonio cultural de la humanidad. Acá imágenes de su interior, maqueta que muestran proceso de construcción y placa que recuerda su construcción, año 1.163. Increíble!!!!! que pena......@egocadavid USER https://t.co/vAKpX1AFJ7	sadness 
180	Campeooooones campeooooones olé olé olé !!! HASHTAG HASHTAG 🔵🔴 https://t.co/rU4MzPYEmT	joy 
181	Gente pidiendo farolas en plena batalla fantástica en una época antigua HASHTAG HASHTAG	others 
182	Es un mago, en ese Tiro libre el gol ya estaba cantado antes de patear.  HASHTAG https://t.co/Wfik9XjBPu	others 
183	"USER USER USER USER El jueves, HASHTAG en la HASHTAG por HASHTAG. Dejan el HASHTAG como un vertedero nuclear. El viernes, a manifestarse contra el HASHTAG con HASHTAG. Y los medios, condescendientes, contemporizadores y jocosos con el alcoholismo joven HASHTAG"	anger 
184	La madre q los pario HASHTAG	others 
185	Esta niña nos da una lección vital y nos avergüenza con su sentido común HASHTAG  https://t.co/pgquTRj7Lp	others 
186	Lo que me preocupa y mucho son los 24 escaños de HASHTAG HASHTAG HASHTAG	fear 
187	Siguiendo los acontecimientos con preocupación HASHTAG HASHTAG 🙏	others 
188	"HASHTAG HASHTAG HASHTAG HASHTAG  HASHTAG  Me sumo a las palabras del Santo Padre. Me siento muy triste por el incendio, me sumo al dolor del pueblo francés. Se qué será posible la reconstrucción de la Catedral, es una superviviente y resurgira. https://t.co/6fXLGSPZ9S"	sadness 
189	"¿Cómo es que hay gente que se burla de lo que está pasando en HASHTAG?  A ustedes les hace falta demasiada cultura."	anger 
190	CRISTINA ES MADURO Y MADURO ES CRISTINA, NUNCA NOS OLVIDEMOS DE ESO HASHTAG HASHTAG HASHTAG	others 
191	"En el día del libro, se da gracias al autor, Pero contesta -es un placer- el lector. HASHTAG HASHTAG HASHTAG"	joy 
192	"Viendo el capitulo 3  de HASHTAG y solo puedo decir una cosa:  Tengo miedo ...  HASHTAG https://t.co/G1Bc3V3W4m"	fear 
193	"La elite financiera la quemó. Siempre avisan con anterioridad cuando hacen estas cosas. Es una burla por un lado y un aviso por el otro de la persecución que se viene sobre el cristianismo.  HASHTAG  HASHTAG  HASHTAG  HASHTAG https://t.co/WtpweoeX58"	anger 
194	USER Que pena, de verdad. Que miserables, asco rotundo... Por una HASHTAG	sadness 
195	Cómo Nadal sigue con las botellas de plástico ante millones de seguidores ? HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/0nS4Vui2wD	others 
196	Hoy en nuestro blog os recomendamos 10 libros para todos los gustos, todas las edades y todos los bolsillos. ¡Feliz HASHTAG!  https://t.co/qkLKUglCXM https://t.co/njQHaPktXf	joy 
197	Por lo menos estoy menos ansioso. Qué ironía. HASHTAG HASHTAG	others 
198	"Mi libro favorito es uno bien triste y doloroso, al menos para mí: ""Di su nombre"" de Francisco Goldman   HASHTAG"	others 
199	"Ferreras cantando los resultados de las HASHTAG HASHTAG parece como si en cualquier momento metemos gol o va a salir el gordo de navidad. ¡Que emocion! https://t.co/kt2U9lFIKc"	others 
200	En serio. Hay más personas que no hayan podido votar hoy porque les han dado de baja del padrón??? HASHTAG Yo se de 3 conmigo. HASHTAG HASHTAG HASHTAG HASHTAG	surprise 
201	HASHTAG Jugar con messi es como hacer trampa	others 
202	Todos podríamos opinar sobre lo que ocurre en HASHTAG pero hay un pequeño matiz, que no lo estamos viviendo. Lo siento mucho por todos aquellos que estáis sufriendo, el pueblo es el que está pagando el precio de las pugnas de poder de personas sin humanidad.	sadness 
203	La familia HASHTAG y el grupo HASHTAG donan 300 millones de euros para reconstruir HASHTAG https://t.co/sDLHMQhJY7	others 
204	"¿Eres de los que va de moderno culturilla y presume de haberse leído los mayores clásicos de la literatura? HASHTAG  https://t.co/LChla51EIW"	others 
205	Por muy antireligioso que se sea,no se puede menospreciar de ninguna manera la magnitud y la belleza que tenía HASHTAG	surprise 
206	He escuchado a poca gente hablar tan claro como esta chica. He escuchado pocas veces decir las cosas por su nombre y con tanta lucidez como lo ha hecho HASHTAG HASHTAG. Si la cosa es que hay que cambiar el sistema en el q vivimos, habrá que hacerlo USER https://t.co/hfc1h0IklG	others 
207	"Y para terminar el HASHTAG no puedo dejarme uno que para mí supuso un antes y un después en mi vida. Alguien me abrió los ojos de una manera bestial y siempre estaré eternamente agradecida. ""Educación, hándicap e inclusión"" de Nacho Calderón USER https://t.co/U7n2LR5Zuz"	joy 
208	El Atlético de Madrid venció 1-0 al Valladolid en HASHTAG HASHTAG https://t.co/DoRn63ma67	others 
209	Pero que viva el futbol!!! HASHTAG	joy 
210	La espera finalmente ha terminado! HASHTAG se coronó en la HASHTAG. Han ganado la liga 8 veces en los últimos 11 años. Después de haber derrotado por la mínima al HASHTAG. https://t.co/02RNiAbUOA	others 
211	"HASHTAG tristeza infinita.  El tiempo, la historia, los hechos van a explicarnos el HASHTAG"	sadness 
212	"En este Día Mundial del Libro, decidí arriesgarme y elegir mi próximo enganche por pura intuición y sin seguir ninguna recomendación. 📚♥️  HASHTAG https://t.co/JB8oOAbH1v"	others 
213	Muy triste lo sucedido con la Cathedral de HASHTAG HASHTAG https://t.co/GoXI1vQp1g	sadness 
214	"Piratiza, hoy se conmemora  el HASHTAG ¿cuál es su favorito?  https://t.co/oefYbLw0xd https://t.co/w0v0BSYoVb"	others 
215	Victoria para Venezuela!!!!!!!!!!! Maduro YA NO ESTÁ EN VENEZUELA! HASHTAG	joy 
216	+#QGamers 20/03: HASHTAG, vuelve el HASHTAG y la HASHTAG HASHTAG por USER https://t.co/vnHeSDVV6M	others 
217	"Aprecio el esfuerzo de HASHTAG por defender el medio ambiente Me inquieta su fragilidad y falta de formación a la hora de convertirla en icono https://t.co/IJLssCediS USER"	others 
218	Me gusta leer, tengo muchos libros nuevos, incluso sellados, pero no me da la cabeza para concentrarme y poder avanzar HASHTAG	sadness 
219	"El canciller de Rusia afirmó que la salida a los problemas de HASHTAG en estos momentos debe obedecer a una negociación sin condiciones previas → https://t.co/iel8Vj1rpI  Lavrov se inclinó por las normas del derecho internacional, la diplomacia y el diálogo https://t.co/fxlRC7sM3I"	others 
220	Se DOLÍA Piqué de la ESPALDA tras una acción defensiva. El central podrá continuar. Minuto 11, Barça 0-0 Levante. HASHTAG https://t.co/RjANa8BEfT	others 
221	En imágenes: HASHTAG contempla impotente el incendio de la Catedral de HASHTAG https://t.co/NdXdStf6fU	others 
222	"HASHTAG HASHTAG HASHTAG  Altar a la Virgen de Guadalupe no se dañó en incendio de Notre Dame  Aquí te informamos: ⬇ https://t.co/PtFwnITzip https://t.co/rdsa56onH5"	others 
223	Triste lo de HASHTAG, simplemente triste...	sadness 
224	Nuestra historia se derrumba, arde en llamas.  Qué momento tan triste para la humanidad HASHTAG HASHTAG https://t.co/OxjY2QkRas	sadness 
225	Estoy molesto por que les molesta que les moleste que la gente se ponga triste por la tragedia de HASHTAG	anger 
226	Por favor al que haya montado la fiesta de celebración de la liga que lo echen del club para los restos, menuda 💩💩#WeColorLaLiga HASHTAG HASHTAG HASHTAG	anger 
227	Mi crítica del del capítulo de hoy! HASHTAG HASHTAG HASHTAG https://t.co/P6BKqyM5U0	others 
228	Que horrible lo de HASHTAG no se dejen intimidar!!!	anger 
229	Resumen aproximado de mis estados de ánimo durante el capítulo. HASHTAG HASHTAG https://t.co/7EDbIfPZp9	others 
230	España pide que no se derrame sangre en Venezuela y apoya proceso democrático HASHTAG HASHTAG HASHTAG https://t.co/wYCqP1ye1h https://t.co/SyibPKHq37	others 
231	"Acabo de entrar a Twitter y no doy crédito... HASHTAG en llamas!!!  Tengo escalofríos, no puede ser un drama semejante.   Sólo USER y USER interrumpen su programación; USER mantiene una pequeña pantalla y conexiones.  Las demás TVs siguen con su basura habitual."	anger 
232	Bueno HASHTAG, la elite de la económia del mundo se quedo  muy impresionada. Y ahora en adelante todo es diferente ! https://t.co/cD35peF7CW	others 
233	EN DIRECTO HASHTAG | Se cumplen los 15 primeros minutos de juego en el Camp Nou (0-0) https://t.co/00zEr3Adq0 HASHTAG https://t.co/MtrJzTFZ84	others 
234	"Sin duda alguna el capítulo de ayer, ha superado al capítulo de la boda roja y a la batalla de los bastardos, que en mi  opinión, eran los dos mejores...! Estoy que no puedo! Cuando acabe, quiero tenerla toda en 4K  Gracias USER  No quiero que acabe! HASHTAG HASHTAG"	joy 
235	La historia se escribe con cosas como estas. Cuando, sin hacer ruido, un pais entero se movilizó frente a un enemigo común, la derecha extrema. HASHTAG  HASHTAG	others 
236	Que Suarez es lento, brusco, tosco y hasta bruto dicen. Pero dale una... una nada mas! Ahí estaaaa!! HASHTAG HASHTAG	joy 
237	Repudiamos los intentos de golpe de estado a HASHTAG, a  HASHTAG  y los cubanos también apoyamos la HASHTAG. HASHTAG no está sola. HASHTAG y HASHTAG triunfarán, pese a los intentos de HASHTAG a q estamos sometidos. HASHTAG y HASHTAG...Venceremos!	joy 
238	"Trending ahora en Cataluña/Catalanismo: ➀ HASHTAG ↓  ➁ HASHTAG ↑  ➂ HASHTAG ↑  ➃ HASHTAG ↑  ➄ HASHTAG ↑  ➅ HASHTAG ↑  ➆ HASHTAG ↑  ➇ HASHTAG ↑  ➈ HASHTAG ↑  ➉ HASHTAG ↓"	others 
239	Una barbaridad se mire cómo se mire el 8x03 de HASHTAG. Se le pueden poner pegas, claro, pero es tan brutal lo que han hecho que sería buscarle los tres pies al gato.	surprise 
240	Ya podemos decir que Salah es una mentira? HASHTAG	others 
241	"¡Feliz HASHTAG! 📚  Este tesoro de la foto es mi colección de libros sobre sexología, erótica y feminismo 💜  En Instagram he dejado la lista de títulos por si alguien quiere cotillearlos: https://t.co/jr2QIi9KFg  ¡Que disfrutéis mucho de los libros hoy y todos los días! 😚 https://t.co/n0uRdBvY2G"	joy 
242	Si algo ha quedado claro es que a España no le gustan los extremos HASHTAG	others 
243	Impresionante mounstro HASHTAG HASHTAG HASHTAG HASHTAG, con una pie en la final de la magnífica HASHTAG. Vuelve el HASHTAG https://t.co/JyIHVUZodp	surprise 
244	Ministerio del interior francés: dice que ' los bomberos no podrán salvar a Notre Dame ' HASHTAG https://t.co/ijjOI87Uot	sadness 
245	Es genial la gente aprovechando el incendio de HASHTAG para postear fotos diciendo «yo estuve ahí».	sadness 
246	¿Cuál batalla? Esto es una maldita masacre HASHTAG  HASHTAG HASHTAG	others 
247	Bueno bueno bueno bueno bueno bueno bueno bueno bueno bueno bueno bueno bueno bueno bueno bueno bueno bueno bueno bueno bueno bueno bueno bueno Bueno bueno bueno bueno bueno bueno bueno bueno bueno bueno bueno bueno HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/fCPWe0JOYH	others 
248	Uy, qué triste lo de HASHTAG lloro como precious, qué pérdida, qué dolor, ya no suban más fotos de su visita a París, que me remueve todo. https://t.co/7b7gH0rPFi	sadness 
249	Hoy estoy disfrutando tanto tanto que hasta me he puesto la COPE!! 😂😂😂 HASHTAG HASHTAG HASHTAG	joy 
250	500 millones de dólares para reconstruir HASHTAG esta perfecto! Si no se mueren personas de hambre o por falta de agua. Creo.	anger 
251	"¡No dejes para mañana lo que puedes leer hoy 👀!  ¡Feliz HASHTAG! https://t.co/OiDh1fUHeA"	joy 
252	Bella Nuestra Señora De París 🖤 HASHTAG https://t.co/Qv0E1z7LAN	joy 
253	ARYA ERES LA PUTA AMA HASHTAG	joy 
254	"Dice mi tia (la sandi) que en HASHTAG no esta pasando nada, que todos son ""fake news"", que maburro esta mas apoyado que nunca por wl pueblo. O sea, ella ve CNN y dice que es falso. 🤦🏽‍♀️"	others 
255	"Puede que esa no fuese la respuesta que la militancia esperaba…  HASHTAG HASHTAG https://t.co/Jj8acOLttu"	others 
256	GRACIAS USER por unir a mi país contra el fascismo. GRACIAS DE CORAZÓN. HASHTAG	joy 
257	Ojalá que los de la HASHTAG  estén viendo la HASHTAG (para que no nos aburran en la noche).	others 
258	"El incendio de HASHTAG no debe ser comparado con ningún otro crimen histórico a causa de la guerra, tampoco es solo una pérdida de la iglesia católica o un castigo para un gobierno.  Lo acontecido es una pérdida irrecuperable para la cultura y la historia de toda la humanidad https://t.co/b5Ok00FkYX"	sadness 
259	Y si el rey de la noche es el rey loco? HASHTAG	surprise 
260	"Maduro: ""No aceptaremos ordenes del imperialismo"" Putín: ""Cállate gordo y quédate en HASHTAG"" Maduro: ""Si jefesito!"""	anger 
261	A tomar por culo mi crush 😭😭😭😭😭#JuegoDeTronos	sadness 
262	HASHTAG  a empezado el HASHTAG de USER el segundo tiempo estará de nervios HASHTAG vamos carajo otro gol. HASHTAG 1 a 0	others 
263	Soy pobre y la HASHTAG no salió en el 7 😢	sadness 
264	La batalla de los campos del Pelennor o la del Abismo de Helm son, lo siento, pero mucho mejores que esta. HASHTAG HASHTAG HASHTAG	others 
265	Bueno , pues a esperar nuestro destino con o sin independes , preparando el bolsillo , HASHTAG	others 
266	"Feliz HASHTAG 💞  Ahora estoy leyendo HASHTAG y es que estoy en un momento de mi vida en el que solo quiero leer cosas que me hagan reír.  Soy muy fan de los libros de… https://t.co/ceohFnNP9t"	joy 
267	Celebrando el día del libro con Julius 💙 HASHTAG HASHTAG HASHTAG HASHTAG USER https://t.co/60ZqMEcV4w	joy 
268	Una hora viendo HASHTAG y maldiciendo porque el capítulo era poco más que una mancha negra. He toqueteado la configuración del televisor y ahora sí que se ve. Aunque la hora perdida no me la devuelva nadie. Empezamos de nuevo.	anger 
269	7 CURIOSIDADES que posiblemente no sabías de HASHTAG HASHTAG | AD | https://t.co/V2ckPpNpVS	others 
270	"Leer te hace no estar solo. Lee.   HASHTAG"	others 
271	El golazo de HASHTAG en la HASHTAG para decretar el 3x0 frente a HASHTAG y así llegar a los 600 goles HASHTAG https://t.co/dGE3U0eZgc	others 
272	HASHTAG | Después del llamado de Guaidó al golpe, Maduro aseguró que su gobierno cuenta con la lealtad de los jefes militares y convocó al pueblo venezolano a movilizarse. https://t.co/rOoxXNzps9 https://t.co/BGGOOJXzOg	others 
273	Hp me va a dar algo !!! HASHTAG	others 
274	Expresar alegría por la tragedia en HASHTAG denota falta de atención, frustraciones y una edad mental de 3 años (aunque sabemos perfectamente que un niño a esa edad si que es más empático)	anger 
275	Debemos seguir el ejemplo de HASHTAG: a su corta edad ha demostrado que con perseverancia podemos movilizar al mundo, ha comenzado un movimiento global para denunciar y combatir el HASHTAG https://t.co/zqrbo3Myez	others 
276	HASHTAG es el MVP del tercer episodio de HASHTAG por ser un buen hombre.	others 
277	Aquí, sufriendo....digo, disfrutando de la fiesta de la democracia HASHTAG HASHTAG  HASHTAG https://t.co/UJIJGUnEZW	others 
278	"Cuando te das cuenta que el rey de la noche es el típico pendejo que no se avienta un tiro solo y siempre se esconde tras sus compas...  HASHTAG HASHTAG HASHTAG https://t.co/9rg5ClWWwg"	others 
279	Puto el que NO lea. HASHTAG	disgust 
280	En GOT pasa lo que pasa, no lo que quieres que pase. Siempre ha sido así  HASHTAG HASHTAG HASHTAG HASHTAG	others 
281	HASHTAG el verdadero voto oculto es del USER. Aquellos que les daba vergüenza decir que votarían a un candidato tan malo y al final lo han hecho. No queda otra que felicitar al USER. Queda izquierda para rato con una derecha destrozada	others 
282	Cuando el fútbol no se trata de ganar si no de meter goles, el Barcelona ganando cuando peor jugaba. HASHTAG	others 
283	¿Alguien podría describir a USER con una sola palabra? 🇦🇷✨♥️ HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/IIJiuehL7q	others 
284	"¡ARRANCA EL PARTIDO EN BARCELONA!  Duelo de ida de las semifinales de la HASHTAG🏆⚽️  Sigue el juego en VIVO🔴: https://t.co/Lvc8L7e03R https://t.co/gsjIXd9gXE"	others 
285	"Con van dik no está fácil pasar al área  HASHTAG"	others 
286	"HASHTAG Venezuela: La derecha, ataca de nuevo. | Otra Voz https://t.co/Oyg9c6kS2A"	others 
287	"HASHTAG HASHTAG HASHTAG HASHTAG Sin duda este es el mejor momento del tercer capítulo de juego de tronos. https://t.co/9nV9Yd1ZJW"	joy 
288	Me acuerdo también de la memoria histórica. De todos esos familiares que solo quieren saber en dónde estan sus seres queridos. HASHTAG	sadness 
289	Ejerciendo mi derecho al voto , en una Elecciones decisivas para la historia de la democracia de nuestro país.   HASHTAG HASHTAG 🌹 https://t.co/2uK1VHqAIu	others 
290	"Sólo espero que los franceses hagan mierda al hijo de puta terrorista.   HASHTAG"	disgust 
291	Porque gritan los de USER ?Creen que los Españoles ademas de tontos somos sordos o que?#ElecccionesGenerales28A	anger 
292	USER publiquen el link a través del cuál los venezolanos podremos escuchar al Presidente (E) .@jguaido por favor HASHTAG HASHTAG	others 
293	"En este día del libro ingresa al enlace y descarga el libro Diario de un Cuidador de Pablo A. Barredo  HASHTAG https://t.co/zWkO0T764I"	others 
294	Tío esto es pura felicidad joder gracias HASHTAG HASHTAG HASHTAG https://t.co/p1gyf97COO	joy 
